thisRow.t,notes,learning_instruction.started,learningInstructions.started,learning_inst_resp.started,learning_instruction.stopped,learning_inst_resp.keys,learning_inst_resp.rt,learning_inst_resp.duration,learning_trial.started,movie.started,text_left.started,text_right.started,movie.stopped,image.started,trial_resp.started,learning_trial.stopped,trial_resp.keys,trial_resp.rt,trial_resp.duration,testing_instruction.started,text.started,key_resp.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.014079399999900488,0.029450999998516636,0.029450999998516636,1.371199199998955,s,1.331779699998151,None,,,,,,,,,,,,,,,587882,001,2025-01-29_03h31.53.380,experiment,2024.2.4,59.9201743432235,2025-01-29 03h32.00.089259 -0600,
,,,,,,,,,1.3722390000002633,1.4117679999981192,1.4117679999981192,1.4117679999981192,8.74466339999708,8.74466339999708,8.74466339999708,9.517866299996967,z,0.7701042000007874,None,,,,587882,001,2025-01-29_03h31.53.380,experiment,2024.2.4,59.9201743432235,2025-01-29 03h32.00.089259 -0600,
,,,,,,,,,,,,,,,,,,,,9.628499599999486,9.64483779999864,9.64483779999864,,,,,,,,
