thisRow.t,notes,learning_instruction.started,learningInstructions.started,learning_inst_resp.started,learning_instruction.stopped,learning_inst_resp.keys,learning_inst_resp.rt,learning_inst_resp.duration,learning_trial.started,movie.started,text_left.started,text_right.started,trial_resp.started,learning_trial.stopped,trial_resp.keys,trial_resp.rt,trial_resp.duration,testing_instruction.started,text.started,key_resp.started,testing_instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,testing_trial.started,test_movie.started,left_text.started,right_text.started,test_resp.started,testing_trial.stopped,test_resp.keys,test_resp.corr,test_resp.rt,test_resp.duration,testing_trial_2.started,test_movie_2.started,left_text_2.started,right_text_2.started,test_resp_2.started,testing_trial_2.stopped,test_resp_2.keys,test_resp_2.corr,test_resp_2.rt,test_resp_2.duration,testing_trial_3.started,test_movie_3.started,left_text_3.started,right_text_3.started,test_resp_3.started,testing_trial_3.stopped,test_resp_3.keys,test_resp_3.corr,test_resp_3.rt,test_resp_3.duration,thank_you.started,thanks.started,thanks.stopped,thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.0375734000117518,0.04281519999494776,0.04281519999494776,8.056928700010758,s,7.962970599997789,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921412,001,2025-02-10_20h53.00.526,experiment,2024.2.4,59.95006160228049,2025-02-10 20h53.11.453314 -0600,
,,,,,,,,,8.06827930000145,8.098435799998697,8.098435799998697,8.098435799998697,13.071125600021333,49.10001370002283,z,36.019507500051986,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921412,001,2025-02-10_20h53.00.526,experiment,2024.2.4,59.95006160228049,2025-02-10 20h53.11.453314 -0600,
,,,,,,,,,,,,,,,,,,49.20587110001361,49.20963459997438,49.20963459997438,52.599772799992934,s,3.3760388999944553,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921412,001,2025-02-10_20h53.00.526,experiment,2024.2.4,59.95006160228049,2025-02-10 20h53.11.453314 -0600,
,,,,,,,,,,,,,,,,,,,,,,,,,52.59980979998363,52.64123040001141,52.64123040001141,52.64123040001141,57.59879570000339,108.05103360000066,z,0,50.448832499969285,None,,,,,,,,,,,,,,,,,,,,,,,,,921412,001,2025-02-10_20h53.00.526,experiment,2024.2.4,59.95006160228049,2025-02-10 20h53.11.453314 -0600,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.1640994999907,108.1994083999889,108.1994083999889,108.1994083999889,113.16484590002801,113.79931550001493,slash,0,0.6193255000398494,None,,,,,,,,,,,,,,,921412,001,2025-02-10_20h53.00.526,experiment,2024.2.4,59.95006160228049,2025-02-10 20h53.11.453314 -0600,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.9323560000048,113.96300390001852,113.96300390001852,113.96300390001852,118.93157329998212,121.33234470000025,slash,0,2.3887765999534167,None,,,,,921412,001,2025-02-10_20h53.00.526,experiment,2024.2.4,59.95006160228049,2025-02-10 20h53.11.453314 -0600,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.44880190002732,121.45177500002319,122.46466280001914,122.44857549999142,921412,001,2025-02-10_20h53.00.526,experiment,2024.2.4,59.95006160228049,2025-02-10 20h53.11.453314 -0600,
