thisRow.t,notes,learning_instruction.started,learningInstructions.started,learning_inst_resp.started,learning_instruction.stopped,learning_inst_resp.keys,learning_inst_resp.rt,learning_inst_resp.duration,learning_trial.started,movie.started,text_left.started,text_right.started,trial_resp.started,learning_trial.stopped,trial_resp.keys,trial_resp.rt,trial_resp.duration,testing_instruction.started,text.started,key_resp.started,testing_instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,testing_trial.started,test_movie.started,left_text.started,right_text.started,test_resp.started,testing_trial.stopped,test_resp.keys,test_resp.corr,test_resp.rt,test_resp.duration,testing_trial_2.started,test_movie_2.started,left_text_2.started,right_text_2.started,test_resp_2.started,testing_trial_2.stopped,test_resp_2.keys,test_resp_2.corr,test_resp_2.rt,test_resp_2.duration,testing_trial_3.started,test_movie_3.started,left_text_3.started,right_text_3.started,test_resp_3.started,testing_trial_3.stopped,test_resp_3.keys,test_resp_3.corr,test_resp_3.rt,test_resp_3.duration,thank_you.started,thanks.started,thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.024867299999982606,0.04044380000004821,0.04044380000004821,15.816134799999986,s,15.757505299999934,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620401,001,2025-02-05_00h53.19.817,experiment,2024.2.4,59.8756143986777,2025-02-05 00h53.26.109531 -0600,
,,,,,,,,,15.817612599999961,15.858603799999969,15.858603799999969,15.858603799999969,20.82595900000001,22.89770120000003,z,2.063192200000003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620401,001,2025-02-05_00h53.19.817,experiment,2024.2.4,59.8756143986777,2025-02-05 00h53.26.109531 -0600,
,,,,,,,,,,,,,,,,,,23.01733539999998,23.04236919999994,23.04236919999994,25.64917790000004,s,2.596167899999955,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620401,001,2025-02-05_00h53.19.817,experiment,2024.2.4,59.8756143986777,2025-02-05 00h53.26.109531 -0600,
,,,,,,,,,,,,,,,,,,,,,,,,,25.64925649999998,25.676141799999982,25.676141799999982,25.676141799999982,30.659204700000032,34.96793130000003,slash,0,4.304643899999974,None,,,,,,,,,,,,,,,,,,,,,,,,620401,001,2025-02-05_00h53.19.817,experiment,2024.2.4,59.8756143986777,2025-02-05 00h53.26.109531 -0600,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.073595299999965,35.12606029999995,35.12606029999995,35.12606029999995,40.075105699999995,41.68213930000002,slash,0,1.5990319,None,,,,,,,,,,,,,,620401,001,2025-02-05_00h53.19.817,experiment,2024.2.4,59.8756143986777,2025-02-05 00h53.26.109531 -0600,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.80718049999996,41.85879799999998,41.85879799999998,41.85879799999998,46.810916399999996,47.98259899999994,slash,0,1.156719100000032,None,,,,620401,001,2025-02-05_00h53.19.817,experiment,2024.2.4,59.8756143986777,2025-02-05 00h53.26.109531 -0600,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.111148800000024,48.124372600000015,49.11329779999994,620401,001,2025-02-05_00h53.19.817,experiment,2024.2.4,59.8756143986777,2025-02-05 00h53.26.109531 -0600,
