thisRow.t,notes,learning_instruction.started,learningInstructions.started,learning_inst_resp.started,learning_instruction.stopped,learning_inst_resp.keys,learning_inst_resp.rt,learning_inst_resp.duration,learning_trial.started,movie.started,text_left.started,text_right.started,movie.stopped,image.started,trial_resp.started,learning_trial.stopped,trial_resp.keys,trial_resp.rt,trial_resp.duration,testing_instruction.started,text.started,key_resp.started,testing_instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,testing_trial.started,test_movie.started,left_text.started,right_text.started,test_movie.stopped,test_image.started,test_resp.started,testing_trial.stopped,test_resp.keys,test_resp.corr,test_resp.rt,test_resp.duration,thank_you.started,thanks.started,thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.020165699999779463,0.03429659999892465,0.03429659999892465,1.7924824000001536,s,1.7474142000028223,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557791,001,2025-01-29_03h43.38.578,experiment,2024.2.4,59.850994962750825,2025-01-29 03h43.44.782971 -0600,
,,,,,,,,,1.7933660999988206,1.8333629000007932,1.8333629000007932,1.8333629000007932,6.966827500000363,6.966827500000363,6.966827500000363,7.673691799998778,z,0.7027091999989352,None,,,,,,,,,,,,,,,,,,,,,,,557791,001,2025-01-29_03h43.38.578,experiment,2024.2.4,59.850994962750825,2025-01-29 03h43.44.782971 -0600,
,,,,,,,,,,,,,,,,,,,,7.783617900000536,7.79995979999876,7.79995979999876,8.987664100000984,s,1.1812411999999313,None,,,,,,,,,,,,,,,,557791,001,2025-01-29_03h43.38.578,experiment,2024.2.4,59.850994962750825,2025-01-29 03h43.44.782971 -0600,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8.987722099998791,9.017054299998563,9.017054299998563,9.017054299998563,14.134480699998676,14.134480699998676,14.134480699998676,17.322582100001455,z,0,3.1794294999999693,None,,,,557791,001,2025-01-29_03h43.38.578,experiment,2024.2.4,59.850994962750825,2025-01-29 03h43.44.782971 -0600,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.432366299999558,17.450893500001257,18.435613000001467,557791,001,2025-01-29_03h43.38.578,experiment,2024.2.4,59.850994962750825,2025-01-29 03h43.44.782971 -0600,
