thisRow.t,notes,learning_instruction.started,learningInstructions.started,learning_inst_resp.started,learning_instruction.stopped,learning_inst_resp.keys,learning_inst_resp.rt,learning_inst_resp.duration,learning_trial.started,text.started,movie_left.started,movie_left.stopped,movie_right.started,left_image.started,movie_right.stopped,right_image.started,trial_resp.started,learning_trial.stopped,trial_resp.keys,trial_resp.corr,trial_resp.rt,trial_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.02860529999998107,0.04259100000035687,0.04259100000035687,37.164232000000084,s,37.03418429999965,None,,,,,,,,,,,,,,,419820,001,2025-01-28_23h19.59.316,experiment,2024.2.4,59.7313403773275,2025-01-28 23h20.09.187682 -0600,
,,,,,,,,,37.176307599999745,37.25731619999988,37.25731619999988,44.61112790000061,44.61112790000061,44.61112790000061,50.74133309999979,50.74133309999979,50.75778170000012,56.16410799999994,z,0,5.4014195999998265,None,419820,001,2025-01-28_23h19.59.316,experiment,2024.2.4,59.7313403773275,2025-01-28 23h20.09.187682 -0600,
