thisRow.t,notes,learning_instruction.started,learningInstructions.started,learning_inst_resp.started,learning_instruction.stopped,learning_inst_resp.keys,learning_inst_resp.rt,learning_inst_resp.duration,learning_trial.started,movie.started,text_left.started,text_right.started,movie.stopped,image.started,trial_resp.started,learning_trial.stopped,trial_resp.keys,trial_resp.rt,trial_resp.duration,testing_instruction.started,text.started,key_resp.started,testing_instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,testing_trial.started,test_movie.started,left_text.started,right_text.started,test_movie.stopped,test_image.started,test_resp.started,testing_trial.stopped,test_resp.keys,test_resp.corr,test_resp.rt,test_resp.duration,thank_you.started,thanks.started,thanks.stopped,thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.001549900000100024,0.004394499999762047,0.004394499999762047,12.16534110000066,s,12.157810299999255,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094887,001,2025-01-29_03h54.37.308,experiment,2024.2.4,59.73269618361661,2025-01-29 03h54.43.766574 -0600,
,,,,,,,,,12.166800300001341,12.181593500001327,12.181593500001327,12.181593500001327,17.317081699999108,17.317081699999108,17.317081699999108,19.326889899999514,z,1.9939219999978377,None,,,,,,,,,,,,,,,,,,,,,,,,094887,001,2025-01-29_03h54.37.308,experiment,2024.2.4,59.73269618361661,2025-01-29 03h54.43.766574 -0600,
,,,,,,,,,,,,,,,,,,,,19.43819010000152,19.444120600001042,19.444120600001042,24.476438900001085,s,5.024398500001553,None,,,,,,,,,,,,,,,,,094887,001,2025-01-29_03h54.37.308,experiment,2024.2.4,59.73269618361661,2025-01-29 03h54.43.766574 -0600,
,,,,,,,,,,,,,,,,,,,,,,,,,,,24.476522600001772,24.51489280000169,24.51489280000169,24.51489280000169,29.682675399999425,29.682675399999425,29.682675399999425,30.66107159999956,slash,0,0.9756883000009111,None,,,,,094887,001,2025-01-29_03h54.37.308,experiment,2024.2.4,59.73269618361661,2025-01-29 03h54.43.766574 -0600,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.779163700000936,30.78479829999924,31.79119250000076,31.775406000000658,094887,001,2025-01-29_03h54.37.308,experiment,2024.2.4,59.73269618361661,2025-01-29 03h54.43.766574 -0600,
