thisRow.t,notes,learning_instruction.started,learningInstructions.started,learning_inst_resp.started,learning_instruction.stopped,learning_inst_resp.keys,learning_inst_resp.rt,learning_inst_resp.duration,learning_trial.started,text_left.started,movie.started,text_right.started,movie.stopped,trial_resp.started,image.started,learning_trial.stopped,trial_resp.keys,trial_resp.corr,trial_resp.rt,trial_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.02110240000183694,0.035688500000105705,0.035688500000105705,1.8813039000015124,s,1.8351134000004095,None,,,,,,,,,,,,,047593,001,2025-01-29_02h53.05.474,experiment,2024.2.4,59.83258841796119,2025-01-29 02h53.11.719041 -0600,
,,,,,,,,,1.8821659999994154,1.9194012000007206,1.9194012000007206,1.9194012000007206,9.253028899998753,9.253028899998753,9.253028899998753,10.510222500000964,z,0,1.2512844999982917,None,047593,001,2025-01-29_02h53.05.474,experiment,2024.2.4,59.83258841796119,2025-01-29 02h53.11.719041 -0600,
