thisRow.t,notes,learning_instruction.started,learningInstructions.started,learning_inst_resp.started,learning_instruction.stopped,learning_inst_resp.keys,learning_inst_resp.rt,learning_inst_resp.duration,learning_trial.started,movie.started,text_left.started,text_right.started,movie.stopped,image.started,trial_resp.started,learning_trial.stopped,trial_resp.keys,trial_resp.rt,trial_resp.duration,testing_instruction.started,text.started,key_resp.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.0015918999997666106,0.004095399999641813,0.004095399999641813,1.5250764999982493,s,1.51024740000139,None,,,,,,,,,,,,,,,556055,001,2025-01-29_03h57.33.598,experiment,2024.2.4,59.75607569816215,2025-01-29 03h57.40.484949 -0600,
,,,,,,,,,1.5262915999992401,1.5568478999994113,1.5568478999994113,1.5568478999994113,6.687224299999798,6.687224299999798,6.687224299999798,7.305218199999217,z,0.6029563000010967,None,,,,556055,001,2025-01-29_03h57.33.598,experiment,2024.2.4,59.75607569816215,2025-01-29 03h57.40.484949 -0600,
,,,,,,,,,,,,,,,,,,,,7.421609900000476,7.427221800000552,7.427221800000552,,,,,,,,
