thisRow.t,notes,learning_instruction.started,learningInstructions.started,learning_inst_resp.started,learning_instruction.stopped,learning_inst_resp.keys,learning_inst_resp.rt,learning_inst_resp.duration,learning_trial.started,movie.started,text_left.started,text_right.started,movie.stopped,image.started,trial_resp.started,learning_trial.stopped,trial_resp.keys,trial_resp.rt,trial_resp.duration,testing_instruction.started,text.started,key_resp.started,testing_instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,testing_trial.started,test_movie.started,left_text.started,right_text.started,test_movie.stopped,test_image.started,test_resp.started,testing_trial.stopped,test_resp.keys,test_resp.corr,test_resp.rt,test_resp.duration,thank_you.started,thanks.started,thanks.stopped,thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.0019749999919440597,0.014459900005022064,0.014459900005022064,3.7168047000013757,s,3.6856291000149213,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808126,001,2025-01-31_07h46.40.569,experiment,2024.2.4,59.6412815417695,2025-01-31 07h46.46.717089 -0600,
,,,,,,,,,3.719324100005906,3.7492463999951724,3.7492463999951724,3.7492463999951724,8.876541100005852,8.876541100005852,8.876541100005852,9.367599899997003,z,0.4881193000182975,None,,,,,,,,,,,,,,,,,,,,,,,,808126,001,2025-01-31_07h46.40.569,experiment,2024.2.4,59.6412815417695,2025-01-31 07h46.46.717089 -0600,
,,,,,,,,,,,,,,,,,,,,9.476933199999621,9.484517500008224,9.484517500008224,18.799936399998842,s,9.298712399991928,None,,,,,,,,,,,,,,,,,808126,001,2025-01-31_07h46.40.569,experiment,2024.2.4,59.6412815417695,2025-01-31 07h46.46.717089 -0600,
,,,,,,,,,,,,,,,,,,,,,,,,,,,18.800050999998348,18.81440139998449,18.81440139998449,18.81440139998449,23.927458399994066,23.927458399994066,23.927458399994066,24.60016229999019,slash,0,0.6548832999833394,None,,,,,808126,001,2025-01-31_07h46.40.569,experiment,2024.2.4,59.6412815417695,2025-01-31 07h46.46.717089 -0600,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.737757599999895,24.745125499990536,25.748898199992254,25.733141200005775,808126,001,2025-01-31_07h46.40.569,experiment,2024.2.4,59.6412815417695,2025-01-31 07h46.46.717089 -0600,
