thisRow.t,notes,learning_instruction.started,learningInstructions.started,learning_inst_resp.started,learning_instruction.stopped,learning_inst_resp.keys,learning_inst_resp.rt,learning_inst_resp.duration,learning_trial.started,movie.started,text_left.started,text_right.started,movie.stopped,image.started,trial_resp.started,learning_trial.stopped,trial_resp.keys,trial_resp.rt,trial_resp.duration,testing_instruction.started,text.started,key_resp.started,testing_instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,testing_trial.started,test_movie.started,left_text.started,right_text.started,test_movie.stopped,test_image.started,test_resp.started,testing_trial.stopped,test_resp.keys,test_resp.corr,test_resp.rt,test_resp.duration,thank_you.started,thanks.started,thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.013762599999608938,0.029906499999924563,0.029906499999924563,2.105356700001721,s,2.0555429000014556,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296007,001,2025-01-29_03h44.46.933,experiment,2024.2.4,60.21872645744965,2025-01-29 03h44.53.121058 -0600,
,,,,,,,,,2.106258899999375,2.144936400000006,2.144936400000006,2.144936400000006,7.279335100000026,7.279335100000026,7.279335100000026,8.449769999999262,z,1.1555508999990707,None,,,,,,,,,,,,,,,,,,,,,,,296007,001,2025-01-29_03h44.46.933,experiment,2024.2.4,60.21872645744965,2025-01-29 03h44.53.121058 -0600,
,,,,,,,,,,,,,,,,,,,,8.55362569999852,8.561557699998957,8.561557699998957,14.451754800000344,s,5.884096000001591,None,,,,,,,,,,,,,,,,296007,001,2025-01-29_03h44.46.933,experiment,2024.2.4,60.21872645744965,2025-01-29 03h44.53.121058 -0600,
,,,,,,,,,,,,,,,,,,,,,,,,,,,14.451822200000606,14.478536499998881,14.478536499998881,14.478536499998881,19.579092299998592,19.579092299998592,19.579092299998592,25.200653399999283,z,0,5.616333199999644,None,,,,296007,001,2025-01-29_03h44.46.933,experiment,2024.2.4,60.21872645744965,2025-01-29 03h44.53.121058 -0600,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.32589960000041,25.346133999999438,26.334655499998917,296007,001,2025-01-29_03h44.46.933,experiment,2024.2.4,60.21872645744965,2025-01-29 03h44.53.121058 -0600,
