thisRow.t,notes,learning_trial.started,movie.started,text_left.started,text_right.started,movie.stopped,image.started,trial_resp.started,learning_trial.stopped,trial_resp.keys,trial_resp.rt,trial_resp.duration,testing_trial.started,test_movie.started,left_text.started,right_text.started,test_movie.stopped,test_image.started,test_resp.started,testing_trial.stopped,test_resp.keys,test_resp.corr,test_resp.rt,test_resp.duration,thank_you.started,thanks.started,thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.010712600000260863,0.04084760000114329,0.04084760000114329,0.04084760000114329,5.175876500001323,5.175876500001323,5.175876500001323,6.632260000002134,slash,1.4529891999991378,None,,,,,,,,,,,,,,,,360853,001,2025-01-29_03h53.09.876,experiment,2024.2.4,60.185057013244894,2025-01-29 03h53.15.840489 -0600,
,,,,,,,,,,,,,6.742263899999671,6.774613200002932,6.774613200002932,6.774613200002932,11.887913599999592,11.887913599999592,11.887913599999592,13.14847550000195,z,0,1.2523154000009526,None,,,,360853,001,2025-01-29_03h53.09.876,experiment,2024.2.4,60.185057013244894,2025-01-29 03h53.15.840489 -0600,
,,,,,,,,,,,,,,,,,,,,,,,,,13.252367900000536,13.276122300001589,14.262915000002977,360853,001,2025-01-29_03h53.09.876,experiment,2024.2.4,60.185057013244894,2025-01-29 03h53.15.840489 -0600,
