thisRow.t,notes,learning_instruction.started,learningInstructions.started,learning_inst_resp.started,learning_instruction.stopped,learning_inst_resp.keys,learning_inst_resp.rt,learning_inst_resp.duration,learning_trial.started,movie.started,text_left.started,text_right.started,movie.stopped,image.started,trial_resp.started,learning_trial.stopped,trial_resp.keys,trial_resp.rt,trial_resp.duration,testing_instruction.started,text.started,key_resp.started,testing_instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,testing_trial.started,test_movie.started,left_text.started,right_text.started,test_movie.stopped,test_image.started,test_resp.started,testing_trial.stopped,test_resp.keys,test_resp.corr,thank_you.started,thanks.started,thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.01155569999900763,0.026688300000387244,0.026688300000387244,0.4203659999984666,s,0.38682369999878574,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202336,001,2025-01-29_03h40.24.317,experiment,2024.2.4,59.99113331020132,2025-01-29 03h40.30.409648 -0600,
,,,,,,,,,0.4214603000000352,0.4593897000013385,0.4593897000013385,0.4593897000013385,5.592017700000724,5.592017700000724,5.592017700000724,6.415793899999699,z,0.8178396000002977,None,,,,,,,,,,,,,,,,,,,,,202336,001,2025-01-29_03h40.24.317,experiment,2024.2.4,59.99113331020132,2025-01-29 03h40.30.409648 -0600,
,,,,,,,,,,,,,,,,,,,,6.5368039999993925,6.560432899997977,6.560432899997977,22.163327800000843,s,15.599500899999839,None,,,,,,,,,,,,,,202336,001,2025-01-29_03h40.24.317,experiment,2024.2.4,59.99113331020132,2025-01-29 03h40.30.409648 -0600,
,,,,,,,,,,,,,,,,,,,,,,,,,,,22.16338309999992,22.19225440000082,22.19225440000082,22.19225440000082,27.442083800000546,27.442083800000546,27.442083800000546,27.283529600001202,None,0,,,,202336,001,2025-01-29_03h40.24.317,experiment,2024.2.4,59.99113331020132,2025-01-29 03h40.30.409648 -0600,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.42661329999828,27.442083800000546,28.430288700001256,202336,001,2025-01-29_03h40.24.317,experiment,2024.2.4,59.99113331020132,2025-01-29 03h40.30.409648 -0600,
