thisRow.t,notes,learning_instruction.started,learningInstructions.started,learning_inst_resp.started,learning_instruction.stopped,learning_inst_resp.keys,learning_inst_resp.rt,learning_inst_resp.duration,learning_trial.started,movie.started,text_left.started,text_right.started,trial_resp.started,learning_trial.stopped,trial_resp.keys,trial_resp.rt,trial_resp.duration,testing_instruction.started,text.started,key_resp.started,testing_instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,testing_trial.started,test_movie.started,left_text.started,right_text.started,test_resp.started,testing_trial.stopped,test_resp.keys,test_resp.corr,test_resp.rt,test_resp.duration,testing_trial_2.started,test_movie_2.started,left_text_2.started,right_text_2.started,test_resp_2.started,testing_trial_2.stopped,test_resp_2.keys,test_resp_2.corr,test_resp_2.rt,test_resp_2.duration,testing_trial_3.started,test_movie_3.started,left_text_3.started,right_text_3.started,test_resp_3.started,testing_trial_3.stopped,test_resp_3.keys,test_resp_3.corr,test_resp_3.rt,test_resp_3.duration,thank_you.started,thanks.started,thanks.stopped,thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.026044700000056764,0.03894460000003619,0.03894460000003619,30.26070279999999,s,30.21623640000007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859166,001,2025-02-05_00h50.23.644,experiment,2024.2.4,59.99206904846862,2025-02-05 00h50.30.143630 -0600,
,,,,,,,,,30.26190299999996,30.289416699999947,30.289416699999947,30.289416699999947,35.274779999999964,36.64938310000002,z,1.3651585000000068,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859166,001,2025-02-05_00h50.23.644,experiment,2024.2.4,59.99206904846862,2025-02-05 00h50.30.143630 -0600,
,,,,,,,,,,,,,,,,,,36.77289870000004,36.79042870000001,36.79042870000001,44.60938950000002,s,7.802753699999926,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859166,001,2025-02-05_00h50.23.644,experiment,2024.2.4,59.99206904846862,2025-02-05 00h50.30.143630 -0600,
,,,,,,,,,,,,,,,,,,,,,,,,,44.609429999999975,44.656288399999994,44.656288399999994,44.656288399999994,49.62654640000005,53.21320579999997,slash,0,3.5832709000000023,None,,,,,,,,,,,,,,,,,,,,,,,,,859166,001,2025-02-05_00h50.23.644,experiment,2024.2.4,59.99206904846862,2025-02-05 00h50.30.143630 -0600,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.319429300000024,53.37435100000005,53.37435100000005,53.37435100000005,58.325086899999974,59.32982270000002,z,0,0.9976788999999826,None,,,,,,,,,,,,,,,859166,001,2025-02-05_00h50.23.644,experiment,2024.2.4,59.99206904846862,2025-02-05 00h50.30.143630 -0600,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.45539329999997,59.49128280000002,59.49128280000002,59.49128280000002,64.45869119999998,64.81217660000004,slash,0,0.338625499999921,None,,,,,859166,001,2025-02-05_00h50.23.644,experiment,2024.2.4,59.99206904846862,2025-02-05 00h50.30.143630 -0600,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.94412769999997,64.95743449999998,65.95828559999995,65.94301150000001,859166,001,2025-02-05_00h50.23.644,experiment,2024.2.4,59.99206904846862,2025-02-05 00h50.30.143630 -0600,
