thisRow.t,notes,learning_trial.started,movie.started,text_left.started,text_right.started,trial_resp.started,learning_trial.stopped,trial_resp.keys,trial_resp.rt,trial_resp.duration,testing_instruction.started,text.started,key_resp.started,testing_instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,testing_trial.started,test_movie.started,left_text.started,right_text.started,test_resp.started,testing_trial.stopped,test_resp.keys,test_resp.corr,test_resp.rt,test_resp.duration,thank_you.started,thanks.started,thanks.stopped,thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.010826700017787516,0.039671100093983114,0.039671100093983114,0.039671100093983114,5.00790580001194,7.278993400046602,z,2.2621172999497503,None,,,,,,,,,,,,,,,,,,,,,,703007,001,2025-02-05_00h19.17.082,experiment,2024.2.4,59.44122868177903,2025-02-05 00h19.22.418042 -0600,
,,,,,,,,,,,7.40231210005004,7.42317260010168,7.42317260010168,8.844220800092444,s,1.4130852000089362,None,,,,,,,,,,,,,,,703007,001,2025-02-05_00h19.17.082,experiment,2024.2.4,59.44122868177903,2025-02-05 00h19.22.418042 -0600,
,,,,,,,,,,,,,,,,,,8.84428379999008,8.890048400033265,8.890048400033265,8.890048400033265,13.858861500048079,15.646854400052689,slash,0,1.7852902000304312,None,,,,,703007,001,2025-02-05_00h19.17.082,experiment,2024.2.4,59.44122868177903,2025-02-05 00h19.22.418042 -0600,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.766646800097078,15.773010700009763,16.775353400036693,16.76019470009487,703007,001,2025-02-05_00h19.17.082,experiment,2024.2.4,59.44122868177903,2025-02-05 00h19.22.418042 -0600,
