thisRow.t,notes,learning_instruction.started,learningInstructions.started,learning_inst_resp.started,learning_instruction.stopped,learning_inst_resp.keys,learning_inst_resp.rt,learning_inst_resp.duration,learning_trial.started,movie.started,text_left.started,text_right.started,movie.stopped,image.started,trial_resp.started,learning_trial.stopped,trial_resp.keys,trial_resp.rt,trial_resp.duration,testing_instruction.started,text.started,key_resp.started,testing_instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,testing_trial.started,test_movie.started,left_text.started,right_text.started,test_movie.stopped,test_image.started,test_resp.started,testing_trial.stopped,test_resp.keys,test_resp.corr,test_resp.rt,test_resp.duration,thank_you.started,thanks.started,thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.021521399990888312,0.03985509998165071,0.03985509998165071,21.345821499999147,s,21.22222390002571,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409598,001,2025-01-31_08h45.57.809,experiment,2024.2.4,None,2025-01-31 08h46.20.341520 -0600,
,,,,,,,,,21.35427609999897,21.38260729998001,21.38260729998001,21.38260729998001,26.552456799981883,26.552456799981883,26.552456799981883,27.924730500002624,z,1.3357592999818735,None,,,,,,,,,,,,,,,,,,,,,,,409598,001,2025-01-31_08h45.57.809,experiment,2024.2.4,None,2025-01-31 08h46.20.341520 -0600,
,,,,,,,,,,,,,,,,,,,,28.0434284999792,28.066584799991688,28.066584799991688,40.51560129999416,s,12.442119799990905,None,,,,,,,,,,,,,,,,409598,001,2025-01-31_08h45.57.809,experiment,2024.2.4,None,2025-01-31 08h46.20.341520 -0600,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40.51568569999654,40.57569909997983,40.57569909997983,40.57569909997983,45.72410099999979,45.72410099999979,45.72410099999979,46.17312029999448,slash,0,0.4440145999833476,None,,,,409598,001,2025-01-31_08h45.57.809,experiment,2024.2.4,None,2025-01-31 08h46.20.341520 -0600,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.3057285999821,46.31642219997593,47.32646359998034,409598,001,2025-01-31_08h45.57.809,experiment,2024.2.4,None,2025-01-31 08h46.20.341520 -0600,
