thisRow.t,notes,learning_instruction.started,learningInstructions.started,learning_inst_resp.started,learning_instruction.stopped,learning_inst_resp.keys,learning_inst_resp.rt,learning_inst_resp.duration,learning_trial.started,movie.started,text_left.started,text_right.started,movie.stopped,image.started,trial_resp.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.001593900000443682,0.0037490000249817967,0.0037490000249817967,14.816392900014762,s,14.698635099979583,None,,,,,,,,896201,001,2025-01-31_07h44.17.380,experiment,2024.2.4,59.91830738196662,2025-01-31 07h44.27.869605 -0600,
,,,,,,,,,14.833095300011337,14.870769400004065,14.870769400004065,14.870769400004065,20.028655400004936,20.028655400004936,20.028655400004936,,,,,,,,
